scenario_id,period,seed,dgp_seed,holdout_valid_pAUC,method,observed_valid_pAUC,oracle_valid_pAUC,positives,rows,test_pAUC,valid_pAUC,weighted_valid_pAUC,selected_endpoint,selector_delta,current_oracle_validation_delta,current_oracle_endpoint,matches_current_oracle,selector_history_months,selector_history_count
low_base_high_holdout,late,2,0,0.7691855006000092,R3_drop_unweighted,0.6124870004075584,0.7917174732666161,1114,34534,0.8255548402232479,0.7691855006000092,0.7858457517299894,,,,,,,
low_base_high_holdout,late,2,0,0.7789959621516263,R4_ipw_pure,0.6021140991465813,0.7894100879736173,1114,34534,0.8258546768327847,0.7789959621516263,0.7830054482976014,,,,,,,
low_base_high_holdout,late,2,0,0.7413226757380881,R6_no_retrain,0.5307121622839914,0.7709207335798753,2413,74803,0.7953290828908683,0.7413226757380881,0.7560936274846416,,,,,,,
low_base_high_holdout,late,2,0,0.7265343439922836,R7_incremental,0.539815111054328,0.7610437450548903,1114,34534,0.7743914420253907,0.7265343439922836,0.7471066103212134,,,,,,,
low_base_high_holdout,late,2,0,0.7789959621516263,R5_asymmetric,0.6021140991465813,0.7894100879736173,1114,34534,0.8258546768327847,0.7789959621516263,0.7830054482976014,R4_ipw_pure,0.004399320694104943,-0.002307385292998787,R3_drop_unweighted,False,"7,8,9,10,11,12",6.0
low_base_high_holdout,late,3,0,0.7947427426472342,R0_benchmark,0.5679099539881457,0.8130365903051868,2667,82677,0.8131726388060957,0.8130365903051868,0.8218789629871875,,,,,,,
low_base_high_holdout,late,3,0,0.7724598694364188,R1_holdout_only,0.4989238452364192,0.7926823131124155,518,16058,0.7842498791445737,0.7724598694364188,0.8061312979273974,,,,,,,
low_base_high_holdout,late,3,0,0.7644246214310837,R2_unflagged_only,0.5952793838117504,0.7590500601009448,848,26288,0.7476888562568532,0.7644246214310837,0.7724618364214938,,,,,,,
low_base_high_holdout,late,3,0,0.7898140004395089,R3_drop_unweighted,0.5617812460914087,0.7997425413172757,1190,36890,0.8066709253729979,0.7898140004395089,0.8092604564914943,,,,,,,
low_base_high_holdout,late,3,0,0.8088921634952834,R4_ipw_pure,0.5867132205367587,0.8107021520064648,1190,36890,0.8078613474760812,0.8088921634952834,0.8232935644088248,,,,,,,
low_base_high_holdout,late,3,0,0.7496142877951015,R6_no_retrain,0.4973290481769063,0.7859417593540485,2483,76973,0.7961463862489407,0.7496142877951015,0.7861873172213918,,,,,,,
low_base_high_holdout,late,3,0,0.7418227743771383,R7_incremental,0.4993890754730576,0.7597120870521537,1190,36890,0.7610523237301173,0.7418227743771383,0.761848952812715,,,,,,,
low_base_high_holdout,late,3,0,0.8088921634952834,R5_asymmetric,0.5867132205367587,0.8107021520064648,1190,36890,0.8078613474760812,0.8088921634952834,0.8232935644088248,R4_ipw_pure,0.001849403989905148,0.010959610689189048,R4_ipw_pure,True,"7,8,9,10,11,12",6.0
low_base_high_holdout,late,4,0,0.8307229689117053,R0_benchmark,0.6130382268135457,0.8175166809757529,2528,78368,0.8215637856130074,0.8175166809757529,0.8259597008060524,,,,,,,
low_base_high_holdout,late,4,0,0.8077169887805886,R1_holdout_only,0.5689988539699619,0.7991475155940204,465,14415,0.803857270799322,0.8077169887805886,0.8143082490945267,,,,,,,
low_base_high_holdout,late,4,0,0.7295510164566208,R2_unflagged_only,0.5985157531678461,0.7372087530227726,826,25606,0.7104688380806087,0.7295510164566208,0.7367291583080194,,,,,,,
low_base_high_holdout,late,4,0,0.8220153833967622,R3_drop_unweighted,0.6059932123007935,0.8053321315642081,1165,36115,0.8176365859641371,0.8220153833967622,0.8217892704078011,,,,,,,
low_base_high_holdout,late,4,0,0.8203672362744575,R4_ipw_pure,0.6189540883419576,0.8130357474610354,1165,36115,0.8259323398640256,0.8203672362744575,0.829280998081507,,,,,,,
low_base_high_holdout,late,4,0,0.8017290919322848,R6_no_retrain,0.5538545110954197,0.7925397813539604,2456,76136,0.7986142865867322,0.8017290919322848,0.8036561989304637,,,,,,,
low_base_high_holdout,late,4,0,0.775251829735815,R7_incremental,0.5375694929420688,0.7684915846098681,1165,36115,0.7731339117657804,0.775251829735815,0.7804528257361631,,,,,,,
low_base_high_holdout,late,4,0,0.8203672362744575,R5_asymmetric,0.6189540883419576,0.8130357474610354,1165,36115,0.8259323398640256,0.8203672362744575,0.829280998081507,R4_ipw_pure,0.002939612889399701,0.007703615896827221,R4_ipw_pure,True,"7,8,9,10,11,12",6.0
low_shift,early,0,0,0.5885347950417472,R0_benchmark,0.6096611884118,0.6120782744480538,25102,778162,0.6013007762320441,0.6120782744480538,0.5975754139672811,,,,,,,
low_shift,early,0,0,0.5570333048861893,R1_holdout_only,0.5756880188060344,0.5780605614636029,1256,38936,0.5694675040048032,0.5570333048861893,0.5656870634302319,,,,,,,
low_shift,early,0,0,0.5952691634970432,R2_unflagged_only,0.6101062844403674,0.6126233606759268,24618,763158,0.6039639885313971,0.5952691634970432,0.5988931397258804,,,,,,,
low_shift,early,0,0,0.5920993388754969,R3_drop_unweighted,0.6087514062500178,0.6108146847175486,24648,764088,0.6034312011664733,0.5920993388754969,0.5957718952683655,,,,,,,
low_shift,early,0,0,0.5873168388181601,R4_ipw_pure,0.6103649415220879,0.6123098251732976,24648,764088,0.6000954734585108,0.5873168388181601,0.5961260921680824,,,,,,,
low_shift,early,0,0,0.5899820988198258,R6_no_retrain,0.607442169632349,0.6099383994306964,24822,769482,0.6008539332762255,0.5899820988198258,0.5945340847041765,,,,,,,
low_shift,early,0,0,0.5891817965638908,R7_incremental,0.607476782146752,0.6099296350618414,3899,120869,0.6007827173891678,0.5891817965638908,0.5945511265979861,,,,,,,
low_shift,early,0,0,0.5873168388181601,R5_asymmetric,0.6103649415220879,0.6123098251732976,24648,764088,0.6000954734585108,0.5873168388181601,0.5961260921680824,R4_ipw_pure,0.0003541968997169409,0.0014951404557489445,R4_ipw_pure,True,1,1.0
low_shift,early,1,0,0.6127269800530308,R0_benchmark,0.6077817201592959,0.6074289925988372,25431,788361,0.5974763628101831,0.6074289925988372,0.6202375392899958,,,,,,,
low_shift,early,1,0,0.5902317532853699,R1_holdout_only,0.5666968532145067,0.5676817641662886,1285,39835,0.5620596073646364,0.5902317532853699,0.5836997760137494,,,,,,,
low_shift,early,1,0,0.6107989071869006,R2_unflagged_only,0.6072953589601151,0.6073173192775633,24978,774318,0.5980947000839916,0.6107989071869006,0.6245614657933531,,,,,,,
low_shift,early,1,0,0.6075582513201844,R3_drop_unweighted,0.6058220459878826,0.6056277058268072,24998,774938,0.5987476440858743,0.6075582513201844,0.6220435241213148,,,,,,,
low_shift,early,1,0,0.6080970564694624,R4_ipw_pure,0.6053090113483148,0.6053740162818322,24998,774938,0.5983255207433322,0.6080970564694624,0.6197593895170378,,,,,,,
low_shift,early,1,0,0.614272523620234,R6_no_retrain,0.6025224612144827,0.6031171965395841,25249,782719,0.5969303440212588,0.614272523620234,0.6187619889331848,,,,,,,
low_shift,early,1,0,0.6142322809119892,R7_incremental,0.6027044786036599,0.6032357444653155,3807,118017,0.597006947491511,0.6142322809119892,0.6190792004680037,,,,,,,
low_shift,early,1,0,0.6075582513201844,R5_asymmetric,0.6058220459878826,0.6056277058268072,24998,774938,0.5987476440858743,0.6075582513201844,0.6220435241213148,R3_drop_unweighted,-0.0022841346042770105,-0.00025368954497506646,R3_drop_unweighted,True,1,1.0
low_shift,early,2,0,0.5605756130527086,R0_benchmark,0.607952345397241,0.6096014591378015,25359,786129,0.5985638797969248,0.6096014591378015,0.6017232491853012,,,,,,,
low_shift,early,2,0,0.510571320298811,R1_holdout_only,0.5723529400649214,0.5741466039159946,1252,38812,0.5682057824427991,0.510571320298811,0.5638092383728552,,,,,,,
low_shift,early,2,0,0.56742636271762,R2_unflagged_only,0.6074906142615325,0.6092475781312686,24859,770629,0.5993067975305484,0.56742636271762,0.6015476241447828,,,,,,,
low_shift,early,2,0,0.5623741555468891,R3_drop_unweighted,0.6074449932066026,0.6094365145179321,24898,771838,0.5978532990884027,0.5623741555468891,0.5992917025627222,,,,,,,
low_shift,early,2,0,0.5682096523619747,R4_ipw_pure,0.6073047874778027,0.6097614178724,24898,771838,0.60080933817477,0.5682096523619747,0.6003458209937392,,,,,,,
low_shift,early,2,0,0.5584927997605769,R6_no_retrain,0.6049095361829615,0.6062393273879371,25414,787834,0.5961339732311643,0.5584927997605769,0.5978116037254385,,,,,,,
low_shift,early,2,0,0.5581295158060523,R7_incremental,0.6053924329997739,0.6068826453085263,3801,117831,0.5962166483995115,0.5581295158060523,0.5980868232992315,,,,,,,
low_shift,early,2,0,0.5682096523619747,R5_asymmetric,0.6073047874778027,0.6097614178724,24898,771838,0.60080933817477,0.5682096523619747,0.6003458209937392,R4_ipw_pure,0.0010541184310169927,0.000324903354467887,R4_ipw_pure,True,1,1.0
low_shift,early,3,0,0.5984600605205745,R0_benchmark,0.6040061277919578,0.6024133388078342,25248,782688,0.6045564976467129,0.6024133388078342,0.6001816959322195,,,,,,,
low_shift,early,3,0,0.5904301703152234,R1_holdout_only,0.57030695778365,0.5678628463912471,1273,39463,0.5649508844563113,0.5904301703152234,0.5735349905911454,,,,,,,
low_shift,early,3,0,0.5944600738169291,R2_unflagged_only,0.6033652917740038,0.6022316888544913,24751,767281,0.6048888005275023,0.5944600738169291,0.6038177622933616,,,,,,,
low_shift,early,3,0,0.5942827890876817,R3_drop_unweighted,0.602909047086501,0.6011107473184771,24782,768242,0.6051009401550453,0.5942827890876817,0.6005982409863813,,,,,,,
low_shift,early,3,0,0.5987403919986969,R4_ipw_pure,0.6042341713295043,0.6024965723459144,24782,768242,0.604397758405442,0.5987403919986969,0.6017280802755591,,,,,,,
low_shift,early,3,0,0.59819080933803,R6_no_retrain,0.6029027823419123,0.6012272795080669,25217,781727,0.6026674200607726,0.59819080933803,0.601311772222535,,,,,,,
low_shift,early,3,0,0.599366428698852,R7_incremental,0.6030309372712623,0.6013196160234768,3797,117707,0.6031077296928802,0.599366428698852,0.6014654688743057,,,,,,,
low_shift,early,3,0,0.5987403919986969,R5_asymmetric,0.6042341713295043,0.6024965723459144,24782,768242,0.604397758405442,0.5987403919986969,0.6017280802755591,R4_ipw_pure,0.0011298392891778697,0.0013858250274372264,R4_ipw_pure,True,1,1.0
low_shift,early,4,0,0.5660019667832169,R0_benchmark,0.6020608569796474,0.6022370386806117,25323,785013,0.6017272307117716,0.6022370386806117,0.5903960913595705,,,,,,,
low_shift,early,4,0,0.5394154283216783,R1_holdout_only,0.5679929384214908,0.5685848783050711,1260,39060,0.5640352336252962,0.5394154283216783,0.5614694603776405,,,,,,,
low_shift,early,4,0,0.5578944493006993,R2_unflagged_only,0.6033446375182607,0.6031574031609421,24875,771125,0.6020953759913558,0.5578944493006993,0.591341996636983,,,,,,,
low_shift,early,4,0,0.560048076923077,R3_drop_unweighted,0.6030548590212383,0.6025897014553818,24900,771900,0.5993298513012222,0.560048076923077,0.588542723339785,,,,,,,
low_shift,early,4,0,0.5666116695804195,R4_ipw_pure,0.6041035578378615,0.6036678638776827,24900,771900,0.5998541330996809,0.5666116695804195,0.5932076736602278,,,,,,,
low_shift,early,4,0,0.5683118444055943,R6_no_retrain,0.6023936072130428,0.6028170857552438,25649,795119,0.5994724479125457,0.5683118444055943,0.5921938076254404,,,,,,,
low_shift,early,4,0,0.5680211975524477,R7_incremental,0.6022979956299253,0.602875176713831,3689,114359,0.5997779789691761,0.5680211975524477,0.5919822861279519,,,,,,,
low_shift,early,4,0,0.5666116695804195,R5_asymmetric,0.6041035578378615,0.6036678638776827,24900,771900,0.5998541330996809,0.5666116695804195,0.5932076736602278,R4_ipw_pure,0.0046649503204427845,0.0010781624223008546,R4_ipw_pure,True,1,1.0
low_shift,late,0,0,0.604484919702311,R0_benchmark,0.6019812547466331,0.6004737879994445,24921,772551,0.5891005049675992,0.6004737879994445,0.5973187763502152,,,,,,,
low_shift,late,0,0,0.5627656080474471,R1_holdout_only,0.5673051334077142,0.5657825425885341,1281,39711,0.5542115285374757,0.5627656080474471,0.5606311422579754,,,,,,,
low_shift,late,0,0,0.6029917951810989,R2_unflagged_only,0.5995646651326305,0.5979278993198238,22157,686867,0.5895732665359974,0.6029917951810989,0.591269338997171,,,,,,,
low_shift,late,0,0,0.605570099726506,R3_drop_unweighted,0.6012640123845627,0.5999763042814462,22283,690773,0.5881578502230469,0.605570099726506,0.5908458748291782,,,,,,,
low_shift,late,0,0,0.5978765654842991,R4_ipw_pure,0.5994490132670923,0.5942413897955784,22283,690773,0.5818254568295833,0.5978765654842991,0.5876358987164414,,,,,,,
low_shift,late,0,0,0.5456414715985705,R6_no_retrain,0.5267243770879112,0.526545533738079,25205,781355,0.5093217376672816,0.5456414715985705,0.5216288907804755,,,,,,,
low_shift,late,0,0,0.5951182280780203,R7_incremental,0.5898662862343189,0.5884484022476361,22283,690773,0.5764836944443174,0.5951182280780203,0.5805535907032744,,,,,,,
low_shift,late,0,0,0.605570099726506,R5_asymmetric,0.6012640123845627,0.5999763042814462,22283,690773,0.5881578502230469,0.605570099726506,0.5908458748291782,R3_drop_unweighted,-0.003642414883406516,-0.005734914485867826,R3_drop_unweighted,True,"7,8,9,10,11,12",6.0
low_shift,late,1,0,0.583740515443586,R0_benchmark,0.5877641068546559,0.5940208842029838,25330,785230,0.6020822157211738,0.5940208842029838,0.6001576838766723,,,,,,,
low_shift,late,1,0,0.540925581687117,R1_holdout_only,0.5518818030112544,0.5568280932139519,1267,39277,0.5673046903455627,0.540925581687117,0.5681806080186117,,,,,,,
low_shift,late,1,0,0.5842285924202978,R2_unflagged_only,0.5896799031918143,0.5953094088229346,22475,696725,0.6005711227873723,0.5842285924202978,0.6014050924967097,,,,,,,
low_shift,late,1,0,0.5835417194119248,R3_drop_unweighted,0.5894579061462963,0.5958100081791017,22607,700817,0.598967795855288,0.5835417194119248,0.6032280205527928,,,,,,,
low_shift,late,1,0,0.5823173524791287,R4_ipw_pure,0.5902078004160216,0.5898229955821522,22607,700817,0.5922751627416667,0.5823173524791287,0.6000558278249347,,,,,,,
low_shift,late,1,0,0.5061728311488335,R6_no_retrain,0.5158795201820877,0.5224830950345599,25157,779867,0.5187240252716702,0.5061728311488335,0.5286732115509594,,,,,,,
low_shift,late,1,0,0.5863022990388742,R7_incremental,0.5800397972170968,0.5867781296994318,22607,700817,0.590467713541124,0.5863022990388742,0.5945966286911659,,,,,,,
low_shift,late,1,0,0.5835417194119248,R5_asymmetric,0.5894579061462963,0.5958100081791017,22607,700817,0.598967795855288,0.5835417194119248,0.6032280205527928,R3_drop_unweighted,-0.0023484805914120535,-0.005987012596949448,R3_drop_unweighted,True,"7,8,9,10,11,12",6.0
low_shift,late,2,0,0.638013309785426,R0_benchmark,0.60636097762153,0.6113027932371173,24944,773264,0.605802840481777,0.6113027932371173,0.6133369911303432,,,,,,,
low_shift,late,2,0,0.589177490650596,R1_holdout_only,0.5771753911992156,0.582203824793718,1192,36952,0.5697341619120272,0.589177490650596,0.5874802131374531,,,,,,,
low_shift,late,2,0,0.6400334843076338,R2_unflagged_only,0.6075487764363158,0.6124288114520962,22159,686929,0.6060110341890736,0.6400334843076338,0.6148268445676923,,,,,,,
low_shift,late,2,0,0.6357140993662709,R3_drop_unweighted,0.6078604023100753,0.6131990276743354,22295,691145,0.6056523264326037,0.6357140993662709,0.6159824223381268,,,,,,,
low_shift,late,2,0,0.6396931966284297,R4_ipw_pure,0.6075802802568699,0.6085742321969986,22295,691145,0.5989570133320606,0.6396931966284297,0.6180314294774674,,,,,,,
low_shift,late,2,0,0.5608961816319517,R6_no_retrain,0.5301936737534196,0.5331822084342507,25559,792329,0.5189724157452824,0.5608961816319517,0.5329009397465186,,,,,,,
low_shift,late,2,0,0.6394039521011063,R7_incremental,0.6003963194596376,0.6051492179757094,22295,691145,0.5949085988527201,0.6394039521011063,0.6101074234094565,,,,,,,
low_shift,late,2,0,0.6357140993662709,R5_asymmetric,0.6078604023100753,0.6131990276743354,22295,691145,0.6056523264326037,0.6357140993662709,0.6159824223381268,R3_drop_unweighted,-0.004597843327652784,-0.004624795477336852,R3_drop_unweighted,True,"7,8,9,10,11,12",6.0
low_shift,late,3,0,0.5605922413736841,R0_benchmark,0.5822944356776746,0.5861445720798107,25385,786935,0.5947435029979157,0.5861445720798107,0.5877371027316523,,,,,,,
low_shift,late,3,0,0.5386781031568368,R1_holdout_only,0.5496113414881965,0.5539621983043267,1226,38006,0.5613766236712525,0.5386781031568368,0.5626950648409706,,,,,,,
low_shift,late,3,0,0.5556225648238189,R2_unflagged_only,0.5791946181848564,0.5832913073501698,22472,696632,0.5924298511790783,0.5556225648238189,0.5884845789625134,,,,,,,
low_shift,late,3,0,0.5689417956181513,R3_drop_unweighted,0.5818453338133468,0.585555578690052,22626,701406,0.5922439588640772,0.5689417956181513,0.5894724580829469,,,,,,,
low_shift,late,3,0,0.5523758672000941,R4_ipw_pure,0.5794935052235999,0.578922166796356,22626,701406,0.5843436319529577,0.5523758672000941,0.58462822803523,,,,,,,
low_shift,late,3,0,0.502002391938547,R6_no_retrain,0.5082509885532613,0.5148191287423854,24994,774814,0.5124728379494934,0.502002391938547,0.5274680545591176,,,,,,,
low_shift,late,3,0,0.5622836078787128,R7_incremental,0.5729805317102721,0.5785275050439231,22626,701406,0.5807122493049592,0.5622836078787128,0.5877858483043019,,,,,,,
low_shift,late,3,0,0.5689417956181513,R5_asymmetric,0.5818453338133468,0.585555578690052,22626,701406,0.5922439588640772,0.5689417956181513,0.5894724580829469,R3_drop_unweighted,-0.0058865425374856435,-0.0066334118936960396,R3_drop_unweighted,True,"7,8,9,10,11,12",6.0
low_shift,late,4,0,0.57505510139883,R0_benchmark,0.594395904710357,0.5968224651334971,25342,785602,0.5935506098978547,0.5968224651334971,0.5954871029050187,,,,,,,
low_shift,late,4,0,0.5313707736869628,R1_holdout_only,0.5594530940687983,0.5604578968795582,1266,39246,0.5569591785635706,0.5313707736869628,0.5613025251537881,,,,,,,
low_shift,late,4,0,0.5741080620649084,R2_unflagged_only,0.5938232061234792,0.5960811790582814,22467,696477,0.591451040288589,0.5741080620649084,0.5934199109806824,,,,,,,
low_shift,late,4,0,0.5700015013726836,R3_drop_unweighted,0.5942903097725936,0.5960838182429079,22605,700755,0.5937302547600707,0.5700015013726836,0.5944554363863636,,,,,,,
low_shift,late,4,0,0.5725318760826225,R4_ipw_pure,0.5912251479312528,0.5900252992622468,22605,700755,0.588307227381861,0.5725318760826225,0.5879194422116946,,,,,,,
low_shift,late,4,0,0.4935502255123052,R6_no_retrain,0.5200586565072881,0.522228244091811,25195,781045,0.5173895795877125,0.4935502255123052,0.5127233914121242,,,,,,,
low_shift,late,4,0,0.5386251103049319,R7_incremental,0.5666376981202201,0.5690716233082539,22605,700755,0.5628600987750152,0.5386251103049319,0.5610063990570434,,,,,,,
low_shift,late,4,0,0.5700015013726836,R5_asymmetric,0.5942903097725936,0.5960838182429079,22605,700755,0.5937302547600707,0.5700015013726836,0.5944554363863636,R3_drop_unweighted,-0.007208483894480626,-0.006058518980661121,R3_drop_unweighted,True,"7,8,9,10,11,12",6.0
no_shift,early,0,0,0.5929730103147837,R0_benchmark,0.6112108612450268,0.6131184493110311,25232,782192,0.6015152363975725,0.6131184493110311,0.6009847853552794,,,,,,,
no_shift,early,0,0,0.5705812455045677,R1_holdout_only,0.5773139449969866,0.5799982969961794,1263,39153,0.5697244539348642,0.5705812455045677,0.5685328909559009,,,,,,,
no_shift,early,0,0,0.5878582870015464,R2_unflagged_only,0.6108254299022451,0.6130429671692859,24744,767064,0.6011310805754498,0.5878582870015464,0.598872491877393,,,,,,,
no_shift,early,0,0,0.598345657003026,R3_drop_unweighted,0.6100861789081655,0.6125240223685534,24774,767994,0.6013928213145328,0.598345657003026,0.5974804608159621,,,,,,,
no_shift,early,0,0,0.5893993731912197,R4_ipw_pure,0.6117179374733834,0.6137675458379172,24774,767994,0.6006752054377305,0.5893993731912197,0.5982963842758909,,,,,,,
no_shift,early,0,0,0.5923983599037436,R6_no_retrain,0.6103078450914963,0.6112805888210403,24906,772086,0.5980815040457884,0.5923983599037436,0.5970918965350249,,,,,,,
no_shift,early,0,0,0.5915007674355843,R7_incremental,0.6100172611991465,0.6108932489995941,3957,122667,0.5976576147846052,0.5915007674355843,0.5965815432807009,,,,,,,
no_shift,early,0,0,0.5893993731912197,R5_asymmetric,0.6117179374733834,0.6137675458379172,24774,767994,0.6006752054377305,0.5893993731912197,0.5982963842758909,R4_ipw_pure,0.0008159234599288689,0.0012435234693637387,R4_ipw_pure,True,1,1.0
no_shift,early,1,0,0.6116515569207848,R0_benchmark,0.6075488254546093,0.6085614129762654,25384,786904,0.5985710809672221,0.6085614129762654,0.62807869415014,,,,,,,
no_shift,early,1,0,0.5775172499419446,R1_holdout_only,0.5687027031732191,0.5698382591628661,1277,39587,0.5636776473533811,0.5775172499419446,0.5889287426589593,,,,,,,
no_shift,early,1,0,0.6160120387465541,R2_unflagged_only,0.604692771500796,0.6062746278000449,24963,773853,0.6016346714921728,0.6160120387465541,0.6252559316422673,,,,,,,
no_shift,early,1,0,0.6198195567552406,R3_drop_unweighted,0.6087017952793707,0.6096413337910839,24980,774380,0.5999909114829802,0.6198195567552406,0.6292467674209932,,,,,,,
no_shift,early,1,0,0.6109560411009615,R4_ipw_pure,0.6056362612507057,0.6065546473432539,24980,774380,0.6002482414455044,0.6109560411009615,0.6260442929835905,,,,,,,
no_shift,early,1,0,0.6153866493151756,R6_no_retrain,0.6042127259858404,0.6053212125253771,25205,781355,0.5977049602970289,0.6153866493151756,0.6256418927667637,,,,,,,
no_shift,early,1,0,0.6151371833103794,R7_incremental,0.6043973407979387,0.605650253980641,3854,119474,0.598210099988179,0.6151371833103794,0.6260719880459965,,,,,,,
no_shift,early,1,0,0.6198195567552406,R5_asymmetric,0.6087017952793707,0.6096413337910839,24980,774380,0.5999909114829802,0.6198195567552406,0.6292467674209932,R3_drop_unweighted,-0.003202474437402625,-0.003086686447829945,R3_drop_unweighted,True,1,1.0
no_shift,early,2,0,0.5688405957760032,R0_benchmark,0.6088960702988159,0.6109076737360395,25347,785757,0.5977561532812781,0.6109076737360395,0.6009818715599142,,,,,,,
no_shift,early,2,0,0.5337551713587649,R1_holdout_only,0.5741465226839847,0.5762031028247804,1246,38626,0.5630377754234837,0.5337551713587649,0.5654142033147019,,,,,,,
no_shift,early,2,0,0.5692319118840373,R2_unflagged_only,0.6098324475255276,0.6121981570840249,24880,771280,0.5953548599285596,0.5692319118840373,0.5991061180207747,,,,,,,
no_shift,early,2,0,0.56952013338004,R3_drop_unweighted,0.6076042878847351,0.6099665125352483,24915,772365,0.5984624454987494,0.56952013338004,0.5971792352631767,,,,,,,
no_shift,early,2,0,0.5654839238917884,R4_ipw_pure,0.608185544832391,0.6109258887825877,24915,772365,0.5982295288440992,0.5654839238917884,0.5978761723590004,,,,,,,
no_shift,early,2,0,0.5711607788188239,R6_no_retrain,0.605723378015432,0.607401335831016,25424,788144,0.5951564451990881,0.5711607788188239,0.5955080331715648,,,,,,,
no_shift,early,2,0,0.5746039171518394,R7_incremental,0.6063382216604666,0.6081216913640456,3845,119195,0.5954481313409223,0.5746039171518394,0.5960238697458395,,,,,,,
no_shift,early,2,0,0.5654839238917884,R5_asymmetric,0.608185544832391,0.6109258887825877,24915,772365,0.5982295288440992,0.5654839238917884,0.5978761723590004,R4_ipw_pure,0.0006969370958236354,0.0009593762473394385,R4_ipw_pure,True,1,1.0
no_shift,early,3,0,0.5957013446892321,R0_benchmark,0.6043559679974913,0.6023055827765309,25189,780859,0.6046171857986087,0.6023055827765309,0.6076906907450141,,,,,,,
no_shift,early,3,0,0.5679339841326847,R1_holdout_only,0.5679330561226765,0.565632805499149,1268,39308,0.5649494911154487,0.5679339841326847,0.5788799782823097,,,,,,,
no_shift,early,3,0,0.5986375304097072,R2_unflagged_only,0.6053041845674973,0.6030994315955912,24710,766010,0.6057965046147025,0.5986375304097072,0.6097396104819681,,,,,,,
no_shift,early,3,0,0.6044679878546476,R3_drop_unweighted,0.6052621924548705,0.6030626158727698,24733,766723,0.6037307750319995,0.6044679878546476,0.6102405347008546,,,,,,,
no_shift,early,3,0,0.5966256586012373,R4_ipw_pure,0.603978620208623,0.6019657164623282,24733,766723,0.6059984623028488,0.5966256586012373,0.6085739749098809,,,,,,,
no_shift,early,3,0,0.5972411325426442,R6_no_retrain,0.604025830259774,0.6020423466280306,25164,780084,0.6004693630385625,0.5972411325426442,0.608205117680446,,,,,,,
no_shift,early,3,0,0.5969596469694416,R7_incremental,0.6046592812477617,0.6027023825526623,3833,118823,0.6006777524589388,0.5969596469694416,0.6087004570150172,,,,,,,
no_shift,early,3,0,0.6044679878546476,R5_asymmetric,0.6052621924548705,0.6030626158727698,24733,766723,0.6037307750319995,0.6044679878546476,0.6102405347008546,R3_drop_unweighted,-0.0016665597909737428,-0.0010968994104415541,R3_drop_unweighted,True,1,1.0
no_shift,early,4,0,0.557132380407255,R0_benchmark,0.6008532780783318,0.6008379824173498,25342,785602,0.5992616396637295,0.6008379824173498,0.586503273736681,,,,,,,
no_shift,early,4,0,0.5346332566023557,R1_holdout_only,0.5696589851464292,0.569117619035664,1258,38998,0.5669937439444367,0.5346332566023557,0.562268678810194,,,,,,,
no_shift,early,4,0,0.5573051175667817,R2_unflagged_only,0.6044270729468926,0.6035137272879398,24922,772582,0.5986374139522708,0.5573051175667817,0.5884142507892002,,,,,,,
no_shift,early,4,0,0.5606273709208522,R3_drop_unweighted,0.6035936696602062,0.6031820774756873,24944,773264,0.5997546787114891,0.5606273709208522,0.5873109209292465,,,,,,,
no_shift,early,4,0,0.5618067262631623,R4_ipw_pure,0.6030796480784665,0.6024245070294195,24944,773264,0.5990339191163532,0.5618067262631623,0.5882208507296136,,,,,,,
no_shift,early,4,0,0.553117220437199,R6_no_retrain,0.6010862182927053,0.6003111652821677,25620,794220,0.5980756316047655,0.553117220437199,0.585724790464178,,,,,,,
no_shift,early,4,0,0.5528137338659903,R7_incremental,0.6014318797161455,0.6006658854030481,3732,115692,0.5981313358204751,0.5528137338659903,0.585880249308201,,,,,,,
no_shift,early,4,0,0.5618067262631623,R5_asymmetric,0.6030796480784665,0.6024245070294195,24944,773264,0.5990339191163532,0.5618067262631623,0.5882208507296136,R4_ipw_pure,0.0009099298003670819,-0.0007575704462677857,R3_drop_unweighted,False,1,1.0
no_shift,late,0,0,0.6141547279629844,R0_benchmark,0.6021851422102975,0.6009825614589737,24891,771621,0.5928750258172776,0.6009825614589737,0.6043402431821754,,,,,,,
no_shift,late,0,0,0.5896799634031678,R1_holdout_only,0.5678428961722398,0.5675311691375932,1280,39680,0.5596828946560052,0.5896799634031678,0.5759502869198753,,,,,,,
no_shift,late,0,0,0.6082415036436468,R2_unflagged_only,0.6021288241752306,0.6007099722281686,22275,690525,0.592649288174145,0.6082415036436468,0.6040814353658326,,,,,,,
no_shift,late,0,0,0.6174434631271722,R3_drop_unweighted,0.6037748694551641,0.6022161760017021,22398,694338,0.5895576805954791,0.6174434631271722,0.6053411450445133,,,,,,,
no_shift,late,0,0,0.608181789024664,R4_ipw_pure,0.5994451006780658,0.5925529230981328,22398,694338,0.5832023655302182,0.608181789024664,0.5985757049875362,,,,,,,
no_shift,late,0,0,0.5485572694846903,R6_no_retrain,0.5261851610111259,0.526537421241942,25206,781386,0.5100823774949624,0.5485572694846903,0.5280917636232683,,,,,,,
no_shift,late,0,0,0.6132896045077574,R7_incremental,0.5894095937689253,0.5883085031829706,22398,694338,0.578194706199722,0.6132896045077574,0.5906470856771749,,,,,,,
